presc_no,plan_id,prod_id,presc_last_nm,presc_mid_nm,presc_first_nm,presc_street_addr,presc_city,presc_st,Zip,data_dt,week_bckt_1,week_bckt_2,week_bckt_3,week_bckt_4,week_bckt_5,week_bckt_6,week_bckt_7,week_bckt_8,week_bckt_9,week_bckt_10,week_bckt_11,week_bckt_12,week_bckt_13,week_bckt_14,week_bckt_15,week_bckt_16,week_bckt_17,week_bckt_18,week_bckt_19,week_bckt_20,week_bckt_21,week_bckt_22,week_bckt_23,week_bckt_24,week_bckt_25,week_bckt_26,week_bckt_27,week_bckt_28,week_bckt_29,week_bckt_30,week_bckt_31,week_bckt_32,week_bckt_33,week_bckt_34,week_bckt_35,week_bckt_36,week_bckt_37,week_bckt_38,week_bckt_39,week_bckt_40,week_bckt_41,week_bckt_42,week_bckt_43,week_bckt_44,week_bckt_45,week_bckt_46,week_bckt_47,week_bckt_48,week_bckt_49,week_bckt_50,week_bckt_51,week_bckt_52,week_bckt_53,week_bckt_54,week_bckt_55,week_bckt_56,week_bckt_57,week_bckt_58,week_bckt_59,week_bckt_60,week_bckt_61,week_bckt_62,week_bckt_63,week_bckt_64,week_bckt_65,week_bckt_66,week_bckt_67,week_bckt_68,week_bckt_69,week_bckt_70,week_bckt_71,week_bckt_72,week_bckt_73,week_bckt_74,week_bckt_75,week_bckt_76,week_bckt_77,week_bckt_78,week_bckt_79,week_bckt_80,week_bckt_81,week_bckt_82,week_bckt_83,week_bckt_84,week_bckt_85,week_bckt_86,week_bckt_87,week_bckt_88,week_bckt_89,week_bckt_90,week_bckt_91,week_bckt_92,week_bckt_93,week_bckt_94,week_bckt_95,week_bckt_96,week_bckt_97,week_bckt_98,week_bckt_99,week_bckt_100,week_bckt_101,week_bckt_102,week_bckt_103,week_bckt_104
PRESC3159,PLAN1,PROD103,Alyssa,Charles,Marshall,74446 Smith Lane Apt. 374,Fitzgeraldview,New Mexico,,3/31/18,10,6,9,9,4,8,7,2,5,4,2,7,7,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054,0,0,0,0,1.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3159,PLAN2,PROD103,Alyssa,Charles,Marshall,74446 Smith Lane Apt. 374,Fitzgeraldview,New Mexico,,3/31/18,5,8,6,8,7,10,7,7,9,1,7,7,3,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3160,PLAN1,PROD102,Jamie,Jamie,Ramirez,46136 Lucas Dale Suite 428,Danaborough,Vermont,,3/31/18,3,10,8,3,10,8,6,2,3,6,8,2,7,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3160,PLAN1,PROD101,Jamie,Jamie,Ramirez,46136 Lucas Dale Suite 428,Danaborough,Vermont,,3/31/18,7,5,8,10,7,1,7,1,3,9,6,2,10,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3161,PLAN2,PROD101,Margaret,Aaron,Salinas,3430 Lamb Well Suite 232,Elizabethtown,Vermont,,3/31/18,6,8,5,3,9,5,8,5,7,8,1,6,3,10,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3162,PLAN2,PROD102,Joshua, ,Reynolds,6971 Medina Gateway Apt. 005,East Shannonport,Alaska,,3/31/18,9,8,6,5,10,6,3,10,7,8,9,8,10,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3163,PLAN1,PROD103,Ethan,Russell,Savage,10670 Bradley Hollow,Wolffurt,Georgia,,3/31/18,10,2,2,3,4,2,3,1,7,10,5,6,5,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3163,PLAN1,PROD102,Ethan,Russell,Savage,10670 Bradley Hollow,Wolffurt,Georgia,,3/31/18,1,6,4,2,3,5,9,5,2,5,3,6,3,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3163,PLAN1,PROD101,Ethan,Russell,Savage,10670 Bradley Hollow,Wolffurt,Georgia,,3/31/18,9,5,7,8,5,1,10,4,7,6,7,4,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3164,PLAN1,PROD103,Bethany, ,Juarez,434 Davis Fall,Marcustown,Virginia,,3/31/18,8,5,2,5,6,8,8,7,9,6,10,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1079,PLAN1,PROD102,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,8,9,4,8,7,6,1,7,9,1,9,8,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.169,0,0,0,0,0,0
PRESC1079,PLAN3,PROD101,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,10,7,9,1,5,4,4,7,5,5,8,6,7,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1079,PLAN3,PROD102,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,10,7,8,3,7,1,2,3,4,6,9,10,10,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1079,PLAN1,PROD102,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,3,1,9,4,8,2,3,3,8,7,8,9,4,9,1,2,0,0,1.345,0,0,0,0,1.36,0,1.379,0,1.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1079,PLAN1,PROD101,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,2,4,4,9,1,8,8,10,9,1,9,2,2,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169,0,0,0,0,0,0,0
PRESC1079,PLAN2,PROD101,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,8,6,9,10,2,2,3,8,3,1,1,3,2,4,4,5,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.175,0,0,0,0,0,1.325,0,0,1,1.391,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1079,PLAN3,PROD102,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,10,8,5,10,3,9,9,1,8,9,6,9,5,9,5,2,0,0,2.386,0,0,0,0,0,0,1.379,1.381,0,0,0,1.417,0,0,0,0,0,0,0,1.394,1.131,0,1.415,0,1.413,0,0,0,0,0,0,1.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1079,PLAN2,PROD101,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,3,10,1,6,10,1,9,3,10,7,2,3,4,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PRESC1079,PLAN1,PROD101,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,7,9,8,1,9,6,3,8,3,4,9,1,8,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1079,PLAN1,PROD102,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,7,2,7,7,10,7,3,2,3,4,5,8,7,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1079,PLAN3,PROD101,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,9,10,3,5,5,2,2,5,9,10,2,9,9,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1079,PLAN2,PROD101,Angela,Elizabeth,Montgomery,800 Gregory Camp,Molinaland,West Virginia,,3/31/18,9,6,2,7,3,4,2,10,4,4,5,10,7,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3165,PLAN2,PROD102,Timothy,Michelle,Dalton,7056 Burton Path,New Marktown,Kentucky,,3/31/18,2,1,6,9,4,8,8,4,5,3,8,10,2,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403,0,0,0,0,0,0,0
PRESC1081,PLAN2,PROD101,Mark,Brett,Mata,797 Morris Branch,Josephberg,Kentucky,,3/31/18,10,9,1,2,1,4,1,3,9,3,10,8,10,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0
PRESC3166,PLAN1,PROD103,Joseph,Latoya,Martinez,916 Shelly Skyway Apt. 000,Hortonland,Maine,,3/31/18,8,9,1,8,2,1,6,3,7,10,2,8,7,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3167,PLAN1,PROD102,Leslie,Ashley,Moore,551 Maria Way Apt. 339,Jamesstad,Rhode Island,,3/31/18,8,4,8,10,2,2,5,7,6,7,1,8,10,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3168,PLAN2,PROD103,Veronica,Kimberly,Nelson,7225 Shannon Meadows Apt. 579,North Deborah,Oregon,,3/31/18,7,3,5,9,1,4,10,2,2,6,2,7,7,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1082,PLAN2,PROD103,Karen, ,Burnett,007 Gray Unions Apt. 006,Lake Kayleeberg,Nebraska,,3/31/18,6,8,9,5,2,7,8,6,2,5,4,7,10,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3169,PLAN3,PROD101,Ashley,Jill,Moody,8871 Robert Valley Apt. 217,Candiceburgh,Alaska,,3/31/18,2,9,7,3,9,10,7,1,8,1,4,3,2,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.014,0,0,0,0,0,0,0,0,0,0,0
PRESC1083,PLAN3,PROD102,George,Shawn,Baldwin,3109 Huber Loop Apt. 968,Kennethstad,Arizona,,3/31/18,10,3,5,9,8,5,5,6,6,4,3,2,1,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1086,PLAN2,PROD102,Heidi,Christopher,Carter,358 Rodriguez Passage,Barkerbury,California,,3/31/18,8,7,2,4,9,4,1,6,3,6,4,7,5,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1086,PLAN3,PROD102,Heidi,Christopher,Carter,358 Rodriguez Passage,Barkerbury,California,,3/31/18,6,8,4,10,3,9,7,1,8,3,1,10,8,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373,0,0,0,0,0,0,0,0,0,1.434,0,0,0,0,0,1.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3170,PLAN2,PROD101,Joseph,Sydney,Roman,011 Gina Isle,Webbhaven,Oklahoma,,3/31/18,6,5,10,2,3,5,3,6,10,8,10,6,3,7,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3171,PLAN2,PROD102,Tammy, ,Bauer,14790 Freeman Ford,Greenetown,Vermont,,3/31/18,5,8,8,7,3,3,10,10,3,2,2,9,2,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.017,0,0,0,0,0,0,0,0,0
PRESC1087,PLAN2,PROD101,Melissa,Joseph,Lee,155 Elizabeth Loop Apt. 282,East Daniel,Utah,,3/31/18,3,6,5,9,7,3,8,3,1,8,10,10,1,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1087,PLAN1,PROD103,Melissa,Joseph,Lee,155 Elizabeth Loop Apt. 282,East Daniel,Utah,,3/31/18,10,6,5,8,2,9,10,1,6,2,2,4,3,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1087,PLAN2,PROD103,Melissa,Joseph,Lee,155 Elizabeth Loop Apt. 282,East Daniel,Utah,,3/31/18,6,1,8,5,4,6,10,9,10,10,5,9,9,10,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3172,PLAN2,PROD103,Sandra,Lauren,Fitzgerald,4524 Chelsea Knolls Apt. 077,New Samanthafort,Vermont,,3/31/18,5,6,4,9,2,2,2,3,6,9,1,4,1,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3172,PLAN1,PROD101,Sandra,Lauren,Fitzgerald,4524 Chelsea Knolls Apt. 077,New Samanthafort,Vermont,,3/31/18,8,8,10,10,2,8,7,3,3,1,2,4,4,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3172,PLAN3,PROD103,Sandra,Lauren,Fitzgerald,4524 Chelsea Knolls Apt. 077,New Samanthafort,Vermont,,3/31/18,5,3,10,2,10,4,7,6,4,8,2,8,1,9,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3172,PLAN2,PROD102,Sandra,Lauren,Fitzgerald,4524 Chelsea Knolls Apt. 077,New Samanthafort,Vermont,,3/31/18,8,5,9,8,2,9,8,3,3,6,2,5,1,6,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1089,PLAN2,PROD101,Kyle, ,Henry,87392 Steven Village,Gilmoreview,West Virginia,,3/31/18,3,10,2,4,10,9,3,2,5,3,9,7,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1089,PLAN2,PROD101,Kyle, ,Henry,87392 Steven Village,Gilmoreview,West Virginia,,3/31/18,7,4,1,5,7,4,7,8,6,9,4,6,6,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.059,0,1.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1089,PLAN2,PROD101,Kyle, ,Henry,87392 Steven Village,Gilmoreview,West Virginia,,3/31/18,6,9,6,1,7,6,6,4,2,9,10,8,9,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056,0,0,1.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC1089,PLAN3,PROD102,Kyle, ,Henry,87392 Steven Village,Gilmoreview,West Virginia,,3/31/18,4,3,3,7,7,10,4,7,7,2,5,2,9,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3173,PLAN3,PROD101,Jennifer,Tyler,Green,67337 Susan Streets,Gonzalezport,South Dakota,,3/31/18,7,4,9,5,5,4,7,1,9,8,3,7,2,2,9,7,0,0,0,0,0,0,0,1.06,0,0,0,0,0,1.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC3173,PLAN3,PROD103,Jennifer,Tyler,Green,67337 Susan Streets,Gonzalezport,South Dakota,,3/31/18,2,10,4,8,7,2,6,9,7,1,1,5,8,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
